resolution_stategy,dep_key,tree_accurarcy,overlap_tree,contains_bundled,nmb_npm_deps,contains_optionals_and_peers
dep_reach,cra-template-kingdom-rescript@0.0.2,1.0,1.0,False,1,False
dep_reuse,cra-template-kingdom-rescript@0.0.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,cra-template-kingdom-rescript@0.0.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,cra-template-kingdom-rescript@0.0.2,1.0,1.0,False,1,False
dep_reach,base45-web@1.0.2,1.0,1.0,False,1,False
dep_reuse,base45-web@1.0.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,base45-web@1.0.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,base45-web@1.0.2,1.0,1.0,False,1,False
dep_reach,@watheia/org.theme.style.searchwithin@0.1.0,1.0,1.0,False,9,True
dep_reuse,@watheia/org.theme.style.searchwithin@0.1.0,1.0,1.0,False,9,True
dep_reach_plus_bundled_plus_peer,@watheia/org.theme.style.searchwithin@0.1.0,1.0,1.0,False,9,True
dep_reuse_plus_bundled_plus_peer,@watheia/org.theme.style.searchwithin@0.1.0,1.0,1.0,False,9,True
dep_reach,@hyper.fun/fluentui-emoji-pregnant-man-color-medium-light@2.0.0,1.0,1.0,False,2,True
dep_reuse,@hyper.fun/fluentui-emoji-pregnant-man-color-medium-light@2.0.0,1.0,1.0,False,2,True
dep_reach_plus_bundled_plus_peer,@hyper.fun/fluentui-emoji-pregnant-man-color-medium-light@2.0.0,1.0,1.0,False,2,True
dep_reuse_plus_bundled_plus_peer,@hyper.fun/fluentui-emoji-pregnant-man-color-medium-light@2.0.0,1.0,1.0,False,2,True
dep_reach,putil-defineconst@1.1.0,1.0,1.0,False,1,False
dep_reuse,putil-defineconst@1.1.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,putil-defineconst@1.1.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,putil-defineconst@1.1.0,1.0,1.0,False,1,False
dep_reach,done-element@0.2.0,1.0,1.0,False,32,False
dep_reuse,done-element@0.2.0,1.0,1.0,False,32,False
dep_reach_plus_bundled_plus_peer,done-element@0.2.0,1.0,1.0,False,32,False
dep_reuse_plus_bundled_plus_peer,done-element@0.2.0,1.0,1.0,False,32,False
dep_reach,working-directory@0.0.1,1.0,1.0,False,1,False
dep_reuse,working-directory@0.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,working-directory@0.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,working-directory@0.0.1,1.0,1.0,False,1,False
dep_reach,@qest/eslint-config-react@1.0.2,0.9896250185267527,0.9884529977794226,False,223,True
dep_reuse,@qest/eslint-config-react@1.0.2,0.9899214465688454,0.989041907300459,False,223,True
dep_reach_plus_bundled_plus_peer,@qest/eslint-config-react@1.0.2,0.9896250185267527,0.9884529977794226,False,223,True
dep_reuse_plus_bundled_plus_peer,@qest/eslint-config-react@1.0.2,0.9899214465688454,0.989041907300459,False,223,True
dep_reach,cordova-plugin-resolve-path@1.5.2,1.0,1.0,False,1,False
dep_reuse,cordova-plugin-resolve-path@1.5.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,cordova-plugin-resolve-path@1.5.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,cordova-plugin-resolve-path@1.5.2,1.0,1.0,False,1,False
dep_reach,wh67@1.0.1,1.0,1.0,False,1,False
dep_reuse,wh67@1.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,wh67@1.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,wh67@1.0.1,1.0,1.0,False,1,False
dep_reach,@samtayl/eslint-config-import@1.0.0,0.9948320413436692,0.9931212381771282,False,164,True
dep_reuse,@samtayl/eslint-config-import@1.0.0,0.9965546942291128,0.9965546942291128,False,164,True
dep_reach_plus_bundled_plus_peer,@samtayl/eslint-config-import@1.0.0,0.9948320413436692,0.9931212381771282,False,164,True
dep_reuse_plus_bundled_plus_peer,@samtayl/eslint-config-import@1.0.0,0.9965546942291128,0.9965546942291128,False,164,True
dep_reach,postmen-analytix@1.3.0,0.875,0.7777777777777778,False,25,False
dep_reuse,postmen-analytix@1.3.0,1.0,1.0,False,25,False
dep_reach_plus_bundled_plus_peer,postmen-analytix@1.3.0,0.875,0.7777777777777778,False,25,False
dep_reuse_plus_bundled_plus_peer,postmen-analytix@1.3.0,1.0,1.0,False,25,False
dep_reach,@lodder/grunt-postcss@3.1.1,0.8829787234042553,0.7904761904761904,False,116,True
dep_reuse,@lodder/grunt-postcss@3.1.1,1.0,1.0,False,116,True
dep_reach_plus_bundled_plus_peer,@lodder/grunt-postcss@3.1.1,0.8829787234042553,0.7904761904761904,False,116,True
dep_reuse_plus_bundled_plus_peer,@lodder/grunt-postcss@3.1.1,1.0,1.0,False,116,True
dep_reach,@aimake/nanod@0.0.37,0.9004807692307693,0.7817195325542571,False,109,True
dep_reuse,@aimake/nanod@0.0.37,1.0,1.0,False,109,True
dep_reach_plus_bundled_plus_peer,@aimake/nanod@0.0.37,0.9004807692307693,0.7817195325542571,False,109,True
dep_reuse_plus_bundled_plus_peer,@aimake/nanod@0.0.37,1.0,1.0,False,109,True
dep_reach,ghsinfra-ng@0.0.2,1.0,1.0,False,7,True
dep_reuse,ghsinfra-ng@0.0.2,1.0,1.0,False,7,True
dep_reach_plus_bundled_plus_peer,ghsinfra-ng@0.0.2,1.0,1.0,False,7,True
dep_reuse_plus_bundled_plus_peer,ghsinfra-ng@0.0.2,1.0,1.0,False,7,True
dep_reach,chigai-api@1.3.2,0.98,0.9607843137254902,False,118,False
dep_reuse,chigai-api@1.3.2,0.9733333333333334,0.948051948051948,False,118,False
dep_reach_plus_bundled_plus_peer,chigai-api@1.3.2,0.98,0.9607843137254902,False,118,False
dep_reuse_plus_bundled_plus_peer,chigai-api@1.3.2,0.9733333333333334,0.948051948051948,False,118,False
dep_reach,torus-mesh@1.0.0,1.0,1.0,False,3,False
dep_reuse,torus-mesh@1.0.0,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,torus-mesh@1.0.0,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,torus-mesh@1.0.0,1.0,1.0,False,3,False
dep_reach,agitcms@2.0.5,0.9865316821838561,0.9723156417737588,False,434,True
dep_reuse,agitcms@2.0.5,0.9975232476977461,0.9975232476977461,False,434,True
dep_reach_plus_bundled_plus_peer,agitcms@2.0.5,0.9865316821838561,0.9723156417737588,False,434,True
dep_reuse_plus_bundled_plus_peer,agitcms@2.0.5,0.9975232476977461,0.9975232476977461,False,434,True
dep_reach,template-yun@1.0.6,0.601123595505618,0.5721925133689839,False,64,True
dep_reuse,template-yun@1.0.6,1.0,1.0,False,64,True
dep_reach_plus_bundled_plus_peer,template-yun@1.0.6,0.601123595505618,0.5721925133689839,False,64,True
dep_reuse_plus_bundled_plus_peer,template-yun@1.0.6,1.0,1.0,False,64,True
dep_reach,vue-git-info-json@0.1.7,1.0,1.0,False,17,False
dep_reuse,vue-git-info-json@0.1.7,1.0,1.0,False,17,False
dep_reach_plus_bundled_plus_peer,vue-git-info-json@0.1.7,1.0,1.0,False,17,False
dep_reuse_plus_bundled_plus_peer,vue-git-info-json@0.1.7,1.0,1.0,False,17,False
dep_reach,mc-former@1.0.1,1.0,1.0,False,1,False
dep_reuse,mc-former@1.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,mc-former@1.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,mc-former@1.0.1,1.0,1.0,False,1,False
dep_reach,@angularclass/match-control@2.0.0,1.0,1.0,False,1,False
dep_reuse,@angularclass/match-control@2.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@angularclass/match-control@2.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@angularclass/match-control@2.0.0,1.0,1.0,False,1,False
dep_reach,vav@1.0.7,1.0,1.0,False,1,False
dep_reuse,vav@1.0.7,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,vav@1.0.7,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,vav@1.0.7,1.0,1.0,False,1,False
dep_reach,sorting-node-package@1.0.2,1.0,1.0,False,1,False
dep_reuse,sorting-node-package@1.0.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,sorting-node-package@1.0.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,sorting-node-package@1.0.2,1.0,1.0,False,1,False
dep_reach,@notum-cz/cra-template-notum-material-ui@0.1.0,0.8745712300717327,0.7859192419740573,False,1771,True
dep_reuse,@notum-cz/cra-template-notum-material-ui@0.1.0,0.8768435574911176,0.8206553069300434,False,1771,True
dep_reach_plus_bundled_plus_peer,@notum-cz/cra-template-notum-material-ui@0.1.0,0.8745712300717327,0.7859192419740573,False,1771,True
dep_reuse_plus_bundled_plus_peer,@notum-cz/cra-template-notum-material-ui@0.1.0,0.8768435574911176,0.8206553069300434,False,1771,True
dep_reach,@alloc/remark-slug@6.1.0,1.0,1.0,False,7,False
dep_reuse,@alloc/remark-slug@6.1.0,1.0,1.0,False,7,False
dep_reach_plus_bundled_plus_peer,@alloc/remark-slug@6.1.0,1.0,1.0,False,7,False
dep_reuse_plus_bundled_plus_peer,@alloc/remark-slug@6.1.0,1.0,1.0,False,7,False
dep_reach,react-native-hypertext@0.0.3,0.9937078773578509,0.7656477742311288,False,594,True
dep_reuse,react-native-hypertext@0.0.3,0.9937553394898498,0.7657123452275221,False,594,True
dep_reach_plus_bundled_plus_peer,react-native-hypertext@0.0.3,0.9937078773578509,0.7656477742311288,False,594,True
dep_reuse_plus_bundled_plus_peer,react-native-hypertext@0.0.3,0.9937553394898498,0.7657123452275221,False,594,True
dep_reach,node-bazel@1.0.0,1.0,1.0,False,1,False
dep_reuse,node-bazel@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,node-bazel@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,node-bazel@1.0.0,1.0,1.0,False,1,False
dep_reach,bionode-go@1.0.1,1.0,1.0,False,17,False
dep_reuse,bionode-go@1.0.1,1.0,1.0,False,17,False
dep_reach_plus_bundled_plus_peer,bionode-go@1.0.1,1.0,1.0,False,17,False
dep_reuse_plus_bundled_plus_peer,bionode-go@1.0.1,1.0,1.0,False,17,False
dep_reach,fly-redux@1.0.0,1.0,1.0,False,1,False
dep_reuse,fly-redux@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,fly-redux@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,fly-redux@1.0.0,1.0,1.0,False,1,False
dep_reach,vldom-default-directives@1.3.3,1.0,1.0,False,1,False
dep_reuse,vldom-default-directives@1.3.3,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,vldom-default-directives@1.3.3,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,vldom-default-directives@1.3.3,1.0,1.0,False,1,False
dep_reach,@shubh126/design-components-2@0.1.0,0.9591002044989775,0.9178082191780822,False,210,True
dep_reuse,@shubh126/design-components-2@0.1.0,1.0,1.0,False,210,True
dep_reach_plus_bundled_plus_peer,@shubh126/design-components-2@0.1.0,0.9591002044989775,0.9178082191780822,False,210,True
dep_reuse_plus_bundled_plus_peer,@shubh126/design-components-2@0.1.0,1.0,1.0,False,210,True
dep_reach,lifukang-package@1.0.0,1.0,1.0,False,1,False
dep_reuse,lifukang-package@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,lifukang-package@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,lifukang-package@1.0.0,1.0,1.0,False,1,False
dep_reach,jsev@0.11.2,0.9759371833839919,0.521945272283934,False,352,True
dep_reuse,jsev@0.11.2,0.9895183428999251,0.5410015008868877,False,352,True
dep_reach_plus_bundled_plus_peer,jsev@0.11.2,0.9759371833839919,0.521945272283934,False,352,True
dep_reuse_plus_bundled_plus_peer,jsev@0.11.2,0.9895183428999251,0.5410015008868877,False,352,True
dep_reach,wamjs@0.3.8,1.0,1.0,False,1,False
dep_reuse,wamjs@0.3.8,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,wamjs@0.3.8,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,wamjs@0.3.8,1.0,1.0,False,1,False
dep_reach,@perigon/lotide@1.0.0,1.0,1.0,False,1,False
dep_reuse,@perigon/lotide@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@perigon/lotide@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@perigon/lotide@1.0.0,1.0,1.0,False,1,False
dep_reach,tron-protocol-ts@1.0.5,1.0,1.0,False,3,False
dep_reuse,tron-protocol-ts@1.0.5,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,tron-protocol-ts@1.0.5,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,tron-protocol-ts@1.0.5,1.0,1.0,False,3,False
dep_reach,testcafe-reporter-influxdb@1.6.0,1.0,1.0,False,4,False
dep_reuse,testcafe-reporter-influxdb@1.6.0,1.0,1.0,False,4,False
dep_reach_plus_bundled_plus_peer,testcafe-reporter-influxdb@1.6.0,1.0,1.0,False,4,False
dep_reuse_plus_bundled_plus_peer,testcafe-reporter-influxdb@1.6.0,1.0,1.0,False,4,False
dep_reach,first_publish_deom@1.0.0,1.0,1.0,False,1,False
dep_reuse,first_publish_deom@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,first_publish_deom@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,first_publish_deom@1.0.0,1.0,1.0,False,1,False
dep_reach,web3-core-helpers-enhanced@1.7.7,1.0,1.0,False,53,False
dep_reuse,web3-core-helpers-enhanced@1.7.7,1.0,1.0,False,53,False
dep_reach_plus_bundled_plus_peer,web3-core-helpers-enhanced@1.7.7,1.0,1.0,False,53,False
dep_reuse_plus_bundled_plus_peer,web3-core-helpers-enhanced@1.7.7,1.0,1.0,False,53,False
dep_reach,zhangxuanyu-test-vueone@1.0.10,0.9872389791183295,0.9838150289017341,False,213,True
dep_reuse,zhangxuanyu-test-vueone@1.0.10,0.9907192575406032,0.9907192575406032,False,213,True
dep_reach_plus_bundled_plus_peer,zhangxuanyu-test-vueone@1.0.10,0.9872389791183295,0.9838150289017341,False,213,True
dep_reuse_plus_bundled_plus_peer,zhangxuanyu-test-vueone@1.0.10,0.9907192575406032,0.9907192575406032,False,213,True
dep_reach,@growing-web/web-builder-kit@0.1.4,0.5792349726775956,0.538678712591756,False,270,True
dep_reuse,@growing-web/web-builder-kit@0.1.4,0.6398016119032858,0.6220614828209765,False,270,True
dep_reach_plus_bundled_plus_peer,@growing-web/web-builder-kit@0.1.4,0.5792349726775956,0.538678712591756,False,270,True
dep_reuse_plus_bundled_plus_peer,@growing-web/web-builder-kit@0.1.4,0.6398016119032858,0.6220614828209765,False,270,True
dep_reach,@brightcove/typed-immutable-extensions@0.1.7,1.0,1.0,False,3,True
dep_reuse,@brightcove/typed-immutable-extensions@0.1.7,1.0,1.0,False,3,True
dep_reach_plus_bundled_plus_peer,@brightcove/typed-immutable-extensions@0.1.7,1.0,1.0,False,3,True
dep_reuse_plus_bundled_plus_peer,@brightcove/typed-immutable-extensions@0.1.7,1.0,1.0,False,3,True
dep_reach,@foundations-dev/overlay@1.0.24,0.007633587786259542,0.007633587786259542,False,1,False
dep_reuse,@foundations-dev/overlay@1.0.24,0.0072992700729927005,0.0072992700729927005,False,1,False
dep_reach_plus_bundled_plus_peer,@foundations-dev/overlay@1.0.24,0.007633587786259542,0.007633587786259542,False,1,False
dep_reuse_plus_bundled_plus_peer,@foundations-dev/overlay@1.0.24,0.0072992700729927005,0.0072992700729927005,False,1,False
dep_reach,@zarm-design/icons@0.1.4,1.0,1.0,False,2,False
dep_reuse,@zarm-design/icons@0.1.4,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,@zarm-design/icons@0.1.4,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,@zarm-design/icons@0.1.4,1.0,1.0,False,2,False
dep_reach,@nraf/core@1.12.0,1.0,1.0,False,2,False
dep_reuse,@nraf/core@1.12.0,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,@nraf/core@1.12.0,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,@nraf/core@1.12.0,1.0,1.0,False,2,False
dep_reach,nodom3@0.1.9,1.0,1.0,False,1,False
dep_reuse,nodom3@0.1.9,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,nodom3@0.1.9,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,nodom3@0.1.9,1.0,1.0,False,1,False
dep_reach,camera-widget@1.0.2,0.9901859125749701,0.9900429046411082,False,487,True
dep_reuse,camera-widget@1.0.2,0.9999937490363098,0.9999927072166259,False,487,True
dep_reach_plus_bundled_plus_peer,camera-widget@1.0.2,0.9901859125749701,0.9900429046411082,False,487,True
dep_reuse_plus_bundled_plus_peer,camera-widget@1.0.2,0.9999937490363098,0.9999927072166259,False,487,True
dep_reach,chingan_test_1@1.0.4,1.0,1.0,False,1,False
dep_reuse,chingan_test_1@1.0.4,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,chingan_test_1@1.0.4,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,chingan_test_1@1.0.4,1.0,1.0,False,1,False
dep_reach,apidoc-plugin-public@1.0.0,1.0,1.0,False,1,False
dep_reuse,apidoc-plugin-public@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,apidoc-plugin-public@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,apidoc-plugin-public@1.0.0,1.0,1.0,False,1,False
dep_reach,go2index-theme-james@3.0.8,0.892539356605065,0.8573307034845496,False,335,True
dep_reuse,go2index-theme-james@3.0.8,0.9693513898788311,0.9665955934612651,False,335,True
dep_reach_plus_bundled_plus_peer,go2index-theme-james@3.0.8,0.892539356605065,0.8573307034845496,False,335,True
dep_reuse_plus_bundled_plus_peer,go2index-theme-james@3.0.8,0.9693513898788311,0.9665955934612651,False,335,True
dep_reach,make-react-component-skeleton@0.1.1,1.0,1.0,False,2,False
dep_reuse,make-react-component-skeleton@0.1.1,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,make-react-component-skeleton@0.1.1,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,make-react-component-skeleton@0.1.1,1.0,1.0,False,2,False
dep_reach,@olympus-protocol/bls-hd-key@0.2.1,1.0,1.0,False,57,False
dep_reuse,@olympus-protocol/bls-hd-key@0.2.1,1.0,1.0,False,57,False
dep_reach_plus_bundled_plus_peer,@olympus-protocol/bls-hd-key@0.2.1,1.0,1.0,False,57,False
dep_reuse_plus_bundled_plus_peer,@olympus-protocol/bls-hd-key@0.2.1,1.0,1.0,False,57,False
dep_reach,@pnx-mixtape/button-icon@0.2.4,1.0,1.0,False,3,False
dep_reuse,@pnx-mixtape/button-icon@0.2.4,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,@pnx-mixtape/button-icon@0.2.4,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,@pnx-mixtape/button-icon@0.2.4,1.0,1.0,False,3,False
dep_reach,grunt-html2json@0.1.2,1.0,1.0,False,1,False
dep_reuse,grunt-html2json@0.1.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,grunt-html2json@0.1.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,grunt-html2json@0.1.2,1.0,1.0,False,1,False
dep_reach,@aws-solutions-konstruk/aws-kinesisstreams-lambda@0.8.1,0.31753073112083086,0.27297027585715306,True,42,True
dep_reuse,@aws-solutions-konstruk/aws-kinesisstreams-lambda@0.8.1,0.317524149081713,0.27296541155086695,True,42,True
dep_reach_plus_bundled_plus_peer,@aws-solutions-konstruk/aws-kinesisstreams-lambda@0.8.1,0.6922870276401409,0.6922870276401409,True,42,True
dep_reuse_plus_bundled_plus_peer,@aws-solutions-konstruk/aws-kinesisstreams-lambda@0.8.1,0.6922870276401409,0.6922870276401409,True,42,True
dep_reach,console-log-test@1.0.0,1.0,1.0,False,1,False
dep_reuse,console-log-test@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,console-log-test@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,console-log-test@1.0.0,1.0,1.0,False,1,False
dep_reach,fleck@0.5.1,1.0,1.0,False,1,False
dep_reuse,fleck@0.5.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,fleck@0.5.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,fleck@0.5.1,1.0,1.0,False,1,False
dep_reach,tsfxr@0.0.2,1.0,1.0,False,1,False
dep_reuse,tsfxr@0.0.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,tsfxr@0.0.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,tsfxr@0.0.2,1.0,1.0,False,1,False
dep_reach,@lrnwebcomponents/lrn-shared-styles@3.0.5,1.0,1.0,False,4,False
dep_reuse,@lrnwebcomponents/lrn-shared-styles@3.0.5,1.0,1.0,False,4,False
dep_reach_plus_bundled_plus_peer,@lrnwebcomponents/lrn-shared-styles@3.0.5,1.0,1.0,False,4,False
dep_reuse_plus_bundled_plus_peer,@lrnwebcomponents/lrn-shared-styles@3.0.5,1.0,1.0,False,4,False
dep_reach,fxy-webpack@1.0.2,0.9956689124157844,0.992326139088729,False,413,True
dep_reuse,fxy-webpack@1.0.2,0.9990375360923965,0.9990375360923965,False,413,True
dep_reach_plus_bundled_plus_peer,fxy-webpack@1.0.2,0.9956689124157844,0.992326139088729,False,413,True
dep_reuse_plus_bundled_plus_peer,fxy-webpack@1.0.2,0.9990375360923965,0.9990375360923965,False,413,True
dep_reach,autopkginit@0.0.1,1.0,1.0,False,6,False
dep_reuse,autopkginit@0.0.1,1.0,1.0,False,6,False
dep_reach_plus_bundled_plus_peer,autopkginit@0.0.1,1.0,1.0,False,6,False
dep_reuse_plus_bundled_plus_peer,autopkginit@0.0.1,1.0,1.0,False,6,False
dep_reach,@shyftnetwork/shyft_truffle-blockchain-utils@0.0.6,1.0,1.0,False,1,False
dep_reuse,@shyftnetwork/shyft_truffle-blockchain-utils@0.0.6,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@shyftnetwork/shyft_truffle-blockchain-utils@0.0.6,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@shyftnetwork/shyft_truffle-blockchain-utils@0.0.6,1.0,1.0,False,1,False
dep_reach,svg-select@0.0.0,1.0,1.0,False,2,False
dep_reuse,svg-select@0.0.0,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,svg-select@0.0.0,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,svg-select@0.0.0,1.0,1.0,False,2,False
dep_reach,@sobotics/sotools@1.1.0,1.0,1.0,False,1,False
dep_reuse,@sobotics/sotools@1.1.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@sobotics/sotools@1.1.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@sobotics/sotools@1.1.0,1.0,1.0,False,1,False
dep_reach,@cards-js/common@1.0.2,1.0,1.0,False,3,False
dep_reuse,@cards-js/common@1.0.2,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,@cards-js/common@1.0.2,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,@cards-js/common@1.0.2,1.0,1.0,False,3,False
dep_reach,@brisanet/ion@0.0.29,1.0,1.0,False,6,True
dep_reuse,@brisanet/ion@0.0.29,1.0,1.0,False,6,True
dep_reach_plus_bundled_plus_peer,@brisanet/ion@0.0.29,1.0,1.0,False,6,True
dep_reuse_plus_bundled_plus_peer,@brisanet/ion@0.0.29,1.0,1.0,False,6,True
dep_reach,wireframe-svg-demo@1.0.2,0.6408839779005525,0.4715447154471545,False,16,True
dep_reuse,wireframe-svg-demo@1.0.2,1.0,1.0,False,16,True
dep_reach_plus_bundled_plus_peer,wireframe-svg-demo@1.0.2,0.6408839779005525,0.4715447154471545,False,16,True
dep_reuse_plus_bundled_plus_peer,wireframe-svg-demo@1.0.2,1.0,1.0,False,16,True
dep_reach,@secretsofsume/valid-email@1.0.6,1.0,1.0,False,1,False
dep_reuse,@secretsofsume/valid-email@1.0.6,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@secretsofsume/valid-email@1.0.6,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@secretsofsume/valid-email@1.0.6,1.0,1.0,False,1,False
dep_reach,@chesslablab/redux-chess@0.9.99,0.6424093256717603,0.4855040926666778,False,1232,True
dep_reuse,@chesslablab/redux-chess@0.9.99,0.993747854830601,0.9941202115413109,False,1232,True
dep_reach_plus_bundled_plus_peer,@chesslablab/redux-chess@0.9.99,0.6424093256717603,0.4855040926666778,False,1232,True
dep_reuse_plus_bundled_plus_peer,@chesslablab/redux-chess@0.9.99,0.993747854830601,0.9941202115413109,False,1232,True
dep_reach,wraiths@1.2.9,1.0,1.0,False,1,False
dep_reuse,wraiths@1.2.9,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,wraiths@1.2.9,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,wraiths@1.2.9,1.0,1.0,False,1,False
dep_reach,@polylama/uikit@0.44.3,0.8438661710037175,0.6984615384615385,False,91,True
dep_reuse,@polylama/uikit@0.44.3,0.9964664310954063,0.9929577464788732,False,91,True
dep_reach_plus_bundled_plus_peer,@polylama/uikit@0.44.3,0.8438661710037175,0.6984615384615385,False,91,True
dep_reuse_plus_bundled_plus_peer,@polylama/uikit@0.44.3,0.9964664310954063,0.9929577464788732,False,91,True
dep_reach,emoji-ring@1.3.0,1.0,1.0,False,1,False
dep_reuse,emoji-ring@1.3.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,emoji-ring@1.3.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,emoji-ring@1.3.0,1.0,1.0,False,1,False
dep_reach,custom-services@0.0.2,1.0,1.0,False,6,True
dep_reuse,custom-services@0.0.2,1.0,1.0,False,6,True
dep_reach_plus_bundled_plus_peer,custom-services@0.0.2,1.0,1.0,False,6,True
dep_reuse_plus_bundled_plus_peer,custom-services@0.0.2,1.0,1.0,False,6,True
dep_reach,@stdlib/math-iter-special-atan2@0.0.6,1.0,1.0,False,105,False
dep_reuse,@stdlib/math-iter-special-atan2@0.0.6,1.0,1.0,False,105,False
dep_reach_plus_bundled_plus_peer,@stdlib/math-iter-special-atan2@0.0.6,1.0,1.0,False,105,False
dep_reuse_plus_bundled_plus_peer,@stdlib/math-iter-special-atan2@0.0.6,1.0,1.0,False,105,False
dep_reach,math-delta@1.0.1,0.6212121212121212,0.44808743169398907,False,80,False
dep_reuse,math-delta@1.0.1,0.6287878787878788,0.45604395604395603,False,80,False
dep_reach_plus_bundled_plus_peer,math-delta@1.0.1,0.6212121212121212,0.44808743169398907,False,80,False
dep_reuse_plus_bundled_plus_peer,math-delta@1.0.1,0.6287878787878788,0.45604395604395603,False,80,False
dep_reach,@baifendian/adherev-util-adapterscreen@1.0.11,1.0,1.0,False,8,False
